Instance,Terminal,Layer,X location,Y location,Voltage
clkload19,VPWR,li1,213.4400,209.4400,1.799920
clkload18,VPWR,li1,242.8800,193.1200,1.799946
clkload17,VPWR,li1,186.0700,242.0800,1.799927
clkload3,VPWR,li1,174.3400,57.1200,1.799910
clkload16,VPWR,li1,204.9300,46.2400,1.799921
clkload15,VPWR,li1,231.6100,46.2400,1.799882
clkload14,VPWR,li1,263.8100,106.0800,1.799956
clkload13,VPWR,li1,231.6100,133.2800,1.799903
clkload12,VPWR,li1,180.5500,160.4800,1.799934
clkbuf_leaf_39_clk,VPWR,li1,207.0000,35.3600,1.799917
clkload11,VPWR,li1,162.3800,122.4000,1.799929
clkload10,VPWR,li1,152.9500,187.6800,1.799537
clkload9,VPWR,li1,123.9700,160.4800,1.799966
clkload8,VPWR,li1,84.8700,133.2800,1.799891
clkload2,VPWR,li1,21.3900,100.6400,1.799908
clkload1,VPWR,li1,185.3800,236.6400,1.799908
clkload7,VPWR,li1,17.0200,127.8400,1.799965
clkload6,VPWR,li1,26.9100,19.0400,1.799931
clkbuf_leaf_38_clk,VPWR,li1,232.7600,46.2400,1.799882
clkbuf_leaf_37_clk,VPWR,li1,270.9400,46.2400,1.799903
clkbuf_leaf_36_clk,VPWR,li1,268.1800,100.6400,1.799916
clkbuf_leaf_35_clk,VPWR,li1,231.8400,133.2800,1.799903
clkbuf_leaf_34_clk,VPWR,li1,200.5600,133.2800,1.799912
clkbuf_leaf_33_clk,VPWR,li1,182.1600,165.9200,1.799917
clkbuf_leaf_32_clk,VPWR,li1,216.6600,198.5600,1.799907
clkbuf_leaf_31_clk,VPWR,li1,242.4200,176.8000,1.799923
clkbuf_leaf_30_clk,VPWR,li1,270.9400,193.1200,1.799893
clkbuf_leaf_29_clk,VPWR,li1,256.2200,209.4400,1.799897
clkload0,VPWR,li1,199.6400,160.4800,1.799909
clkbuf_leaf_28_clk,VPWR,li1,248.4000,231.2000,1.799903
clkbuf_leaf_27_clk,VPWR,li1,276.4600,247.5200,1.799878
clkbuf_leaf_26_clk,VPWR,li1,271.4000,280.1600,1.799853
clkbuf_leaf_25_clk,VPWR,li1,239.6600,274.7200,1.799800
clkbuf_leaf_24_clk,VPWR,li1,215.7400,247.5200,1.799820
clkbuf_leaf_23_clk,VPWR,li1,207.4600,280.1600,1.799888
clkbuf_leaf_22_clk,VPWR,li1,174.8000,274.7200,1.799849
clkbuf_leaf_21_clk,VPWR,li1,165.1400,252.9600,1.799852
clkbuf_leaf_20_clk,VPWR,li1,188.1400,231.2000,1.799884
clkbuf_leaf_19_clk,VPWR,li1,184.0000,214.8800,1.799899
clkbuf_leaf_18_clk,VPWR,li1,157.3200,187.6800,1.799662
clkbuf_leaf_17_clk,VPWR,li1,114.0800,220.3200,1.799896
clkbuf_3_7__f_clk,VPWR,li1,183.3100,236.6400,1.799898
clkbuf_3_6__f_clk,VPWR,li1,195.2700,225.7600,1.799853
clkbuf_leaf_13_clk,VPWR,li1,90.6200,252.9600,1.799869
clkbuf_leaf_10_clk,VPWR,li1,23.4600,274.7200,1.799891
clkbuf_leaf_8_clk,VPWR,li1,56.1200,236.6400,1.799887
clkbuf_leaf_5_clk,VPWR,li1,26.6800,165.9200,1.799929
clkbuf_leaf_6_clk,VPWR,li1,23.9200,193.1200,1.799915
clkbuf_leaf_7_clk,VPWR,li1,39.5600,214.8800,1.799913
clkbuf_leaf_9_clk,VPWR,li1,23.4600,242.0800,1.799878
clkbuf_leaf_3_clk,VPWR,li1,126.5000,155.0400,1.799922
clkbuf_leaf_4_clk,VPWR,li1,65.3200,198.5600,1.799841
clkbuf_leaf_11_clk,VPWR,li1,48.7600,280.1600,1.799854
clkbuf_3_5__f_clk,VPWR,li1,90.3900,231.2000,1.799803
clkbuf_leaf_1_clk,VPWR,li1,23.4600,138.7200,1.799920
clkbuf_leaf_2_clk,VPWR,li1,85.1000,133.2800,1.799891
clkbuf_leaf_12_clk,VPWR,li1,71.3000,263.8400,1.799879
clkbuf_leaf_0_clk,VPWR,li1,17.0200,100.6400,1.799913
clkbuf_leaf_14_clk,VPWR,li1,108.1000,280.1600,1.799884
clkbuf_3_4__f_clk,VPWR,li1,76.1300,214.8800,1.799870
clkbuf_leaf_15_clk,VPWR,li1,139.3800,274.7200,1.799841
clkbuf_leaf_16_clk,VPWR,li1,126.5000,242.0800,1.799854
clkbuf_3_3__f_clk,VPWR,li1,196.1900,160.4800,1.799911
clkbuf_3_2__f_clk,VPWR,li1,209.5300,127.8400,1.799920
clkbuf_3_1__f_clk,VPWR,li1,124.4300,127.8400,1.799929
clkbuf_3_0__f_clk,VPWR,li1,117.5300,84.3200,1.799911
clkbuf_0_clk,VPWR,li1,144.6700,149.6000,1.799931
clkbuf_leaf_45_clk,VPWR,li1,36.3400,19.0400,1.799932
clkbuf_leaf_44_clk,VPWR,li1,113.6200,29.9200,1.799882
clkbuf_leaf_43_clk,VPWR,li1,130.1800,57.1200,1.799930
clkload5,VPWR,li1,112.7000,29.9200,1.799882
output2083,VPWR,li1,284.7400,95.2000,1.799963
output2084,VPWR,li1,284.7400,111.5200,1.799976
output2085,VPWR,li1,284.7400,127.8400,1.799975
output2086,VPWR,li1,284.7400,144.1600,1.799961
output2070,VPWR,li1,97.0600,220.3200,1.799916
output2071,VPWR,li1,87.8600,13.6000,1.799936
output2087,VPWR,li1,286.1200,144.1600,1.799960
max_cap2110,VPWR,li1,42.0900,68.0000,1.799950
wire2109,VPWR,li1,40.4800,127.8400,1.799975
max_cap2105,VPWR,li1,267.2600,89.7600,1.799879
max_cap2102,VPWR,li1,99.5900,204.0000,1.799833
output2099,VPWR,li1,128.3400,242.0800,1.799867
output2100,VPWR,li1,24.8400,13.6000,1.799913
output2098,VPWR,li1,154.1000,236.6400,1.799895
output2101,VPWR,li1,55.2000,13.6000,1.799932
max_cap2103,VPWR,li1,99.1300,116.9600,1.799928
output2096,VPWR,li1,221.7200,291.0400,1.799890
output2097,VPWR,li1,248.4000,291.0400,1.799921
wire2104,VPWR,li1,93.8400,116.9600,1.799918
output2095,VPWR,li1,119.6000,285.6000,1.799904
output2093,VPWR,li1,284.2800,252.9600,1.799926
output2092,VPWR,li1,64.4000,291.0400,1.799930
output2094,VPWR,li1,284.9700,258.4000,1.799949
max_cap2106,VPWR,li1,100.7400,111.5200,1.799946
max_cap2107,VPWR,li1,164.6800,106.0800,1.799972
max_cap2108,VPWR,li1,68.5400,62.5600,1.799949
output2090,VPWR,li1,284.9700,220.3200,1.799911
output2089,VPWR,li1,284.9700,193.1200,1.799924
output2091,VPWR,li1,284.2800,236.6400,1.799925
output2088,VPWR,li1,284.7400,204.0000,1.799953
output2080,VPWR,li1,284.2800,68.0000,1.799978
output2075,VPWR,li1,239.4300,13.6000,1.799947
output2076,VPWR,li1,277.3800,13.6000,1.799971
output2077,VPWR,li1,285.2000,13.6000,1.799973
output2078,VPWR,li1,284.7400,35.3600,1.799966
output2079,VPWR,li1,284.7400,40.8000,1.799966
output2081,VPWR,li1,25.3000,285.6000,1.799874
output2074,VPWR,li1,203.3200,13.6000,1.799945
output2073,VPWR,li1,166.9800,13.6000,1.799928
output2082,VPWR,li1,284.7400,78.8800,1.799985
output2072,VPWR,li1,130.6400,13.6000,1.799960
fanout106,VPWR,li1,8.7400,111.5200,1.799977
fanout101,VPWR,li1,285.2000,193.1200,1.799924
place2043,VPWR,li1,174.3400,133.2800,1.799954
place2039,VPWR,li1,233.6800,138.7200,1.799969
place2036,VPWR,li1,236.4400,176.8000,1.799930
place2032,VPWR,li1,76.8200,165.9200,1.799970
place2031,VPWR,li1,25.3000,160.4800,1.799975
place2030,VPWR,li1,8.7400,29.9200,1.799955
place2033,VPWR,li1,123.2800,165.9200,1.799960
place2034,VPWR,li1,166.9800,165.9200,1.799941
place2035,VPWR,li1,197.3400,182.2400,1.799873
place2037,VPWR,li1,232.7600,116.9600,1.799954
place2028,VPWR,li1,8.2800,106.0800,1.799973
place2029,VPWR,li1,13.3400,84.3200,1.799968
place2038,VPWR,li1,240.5800,133.2800,1.799920
place2040,VPWR,li1,188.1400,122.4000,1.799959
place2027,VPWR,li1,19.7800,116.9600,1.799955
place2026,VPWR,li1,24.3800,127.8400,1.799962
place2041,VPWR,li1,189.9800,138.7200,1.799977
place1991,VPWR,li1,61.1800,40.8000,1.799942
place1992,VPWR,li1,32.6600,46.2400,1.799935
place2042,VPWR,li1,168.3600,127.8400,1.799955
place1974,VPWR,li1,9.2000,46.2400,1.799957
place1972,VPWR,li1,83.2600,29.9200,1.799925
place1962,VPWR,li1,227.2400,19.0400,1.799961
place1973,VPWR,li1,80.5000,24.4800,1.799942
place1961,VPWR,li1,23.0000,100.6400,1.799908
place1975,VPWR,li1,53.8200,40.8000,1.799933
place1976,VPWR,li1,51.0600,29.9200,1.799936
place1982,VPWR,li1,26.2200,51.6800,1.799928
place1959,VPWR,li1,48.3000,122.4000,1.799943
place1960,VPWR,li1,37.7200,155.0400,1.799973
place1958,VPWR,li1,43.7000,144.1600,1.799972
place1983,VPWR,li1,18.6300,24.4800,1.799935
place1954,VPWR,li1,72.2200,171.3600,1.799954
place1955,VPWR,li1,73.1400,165.9200,1.799974
place1956,VPWR,li1,35.4200,165.9200,1.799950
place1957,VPWR,li1,36.8000,160.4800,1.799980
place2044,VPWR,li1,192.2800,144.1600,1.799977
place1953,VPWR,li1,131.1000,160.4800,1.799969
place1951,VPWR,li1,134.3200,149.6000,1.799962
place1952,VPWR,li1,117.3000,149.6000,1.799972
place2045,VPWR,li1,212.9800,182.2400,1.799884
place1948,VPWR,li1,172.0400,133.2800,1.799957
place1587,VPWR,li1,184.9200,78.8800,1.799962
place1610,VPWR,li1,69.4600,155.0400,1.799952
place1946,VPWR,li1,213.4400,160.4800,1.799930
place1947,VPWR,li1,200.1000,155.0400,1.799980
place1949,VPWR,li1,192.7400,160.4800,1.799930
place1950,VPWR,li1,149.0400,116.9600,1.799963
place2046,VPWR,li1,236.4400,182.2400,1.799928
place1277,VPWR,li1,93.6100,225.7600,1.799829
place1278,VPWR,li1,20.2400,209.4400,1.799897
place1279,VPWR,li1,58.4200,209.4400,1.799867
place1275,VPWR,li1,196.1900,231.2000,1.799895
place1276,VPWR,li1,110.4000,258.4000,1.799903
place1330,VPWR,li1,153.1800,231.2000,1.799836
place1095,VPWR,li1,277.3800,247.5200,1.799878
place1081,VPWR,li1,278.3000,204.0000,1.799946
place2009,VPWR,li1,71.3000,51.6800,1.799940
place2014,VPWR,li1,156.4000,160.4800,1.799957
place2008,VPWR,li1,42.7800,73.4400,1.799944
place2010,VPWR,li1,50.1400,51.6800,1.799938
place2007,VPWR,li1,42.3200,46.2400,1.799958
place2011,VPWR,li1,40.0200,73.4400,1.799951
place2016,VPWR,li1,176.6400,165.9200,1.799924
place2017,VPWR,li1,120.5200,138.7200,1.799964
place2006,VPWR,li1,113.6200,19.0400,1.799959
place2004,VPWR,li1,25.5300,29.9200,1.799919
place2002,VPWR,li1,15.4100,29.9200,1.799933
place2003,VPWR,li1,40.4800,29.9200,1.799950
place2000,VPWR,li1,22.5400,51.6800,1.799927
place2019,VPWR,li1,32.6600,182.2400,1.799950
place2020,VPWR,li1,7.8200,144.1600,1.799970
place2001,VPWR,li1,16.3300,62.5600,1.799939
place1999,VPWR,li1,32.6600,73.4400,1.799931
place1993,VPWR,li1,40.0200,40.8000,1.799956
place2022,VPWR,li1,21.1600,165.9200,1.799944
place2023,VPWR,li1,43.2400,182.2400,1.799949
place2021,VPWR,li1,17.4800,160.4800,1.799977
place1984,VPWR,li1,13.8000,46.2400,1.799937
place1988,VPWR,li1,30.8200,73.4400,1.799927
place1989,VPWR,li1,21.3900,62.5600,1.799928
place1985,VPWR,li1,14.7200,40.8000,1.799956
place1987,VPWR,li1,36.8000,40.8000,1.799951
place1986,VPWR,li1,35.4200,35.3600,1.799938
place1977,VPWR,li1,63.0200,29.9200,1.799943
place1971,VPWR,li1,79.5800,29.9200,1.799929
place1970,VPWR,li1,74.5200,13.6000,1.799949
place1969,VPWR,li1,106.2600,24.4800,1.799940
place1968,VPWR,li1,212.9800,35.3600,1.799927
place1967,VPWR,li1,207.0000,24.4800,1.799939
place1966,VPWR,li1,265.8800,13.6000,1.799959
place1978,VPWR,li1,44.1600,24.4800,1.799955
place1965,VPWR,li1,281.0600,24.4800,1.799984
place1964,VPWR,li1,238.7400,24.4800,1.799957
place1443,VPWR,li1,113.1600,89.7600,1.799970
place1152,VPWR,li1,56.1200,247.5200,1.799924
place1094,VPWR,li1,285.6600,252.9600,1.799923
place1625,VPWR,li1,91.0800,78.8800,1.799920
place1624,VPWR,li1,206.0800,133.2800,1.799914
place1944,VPWR,li1,207.9200,144.1600,1.799968
place1605,VPWR,li1,267.2600,133.2800,1.799934
place1607,VPWR,li1,223.1000,89.7600,1.799963
place1600,VPWR,li1,79.1200,106.0800,1.799947
place1606,VPWR,li1,260.8200,89.7600,1.799901
place1608,VPWR,li1,190.4400,100.6400,1.799967
place1595,VPWR,li1,98.9000,127.8400,1.799963
place1594,VPWR,li1,146.2800,95.2000,1.799984
place1593,VPWR,li1,144.4400,193.1200,1.799885
place1592,VPWR,li1,66.7000,155.0400,1.799949
place1597,VPWR,li1,221.7200,100.6400,1.799980
place1598,VPWR,li1,220.5700,100.6400,1.799982
place1588,VPWR,li1,71.7600,111.5200,1.799944
place1786,VPWR,li1,46.9200,89.7600,1.799945
place1599,VPWR,li1,195.5000,95.2000,1.799987
place1609,VPWR,li1,92.4600,95.2000,1.799914
place1584,VPWR,li1,100.2800,78.8800,1.799937
place1585,VPWR,li1,255.3000,95.2000,1.799959
place1583,VPWR,li1,229.5400,84.3200,1.799968
place1582,VPWR,li1,61.1800,149.6000,1.799965
place1581,VPWR,li1,69.0000,176.8000,1.799956
place1580,VPWR,li1,71.3000,155.0400,1.799945
place1783,VPWR,li1,33.5800,100.6400,1.799932
place1559,VPWR,li1,86.4800,144.1600,1.799954
place1555,VPWR,li1,76.8200,171.3600,1.799941
place1546,VPWR,li1,46.0000,209.4400,1.799892
place1547,VPWR,li1,56.1200,209.4400,1.799870
place1544,VPWR,li1,76.3600,182.2400,1.799915
place1545,VPWR,li1,28.0600,204.0000,1.799909
place1536,VPWR,li1,142.6000,35.3600,1.799944
place1537,VPWR,li1,170.2000,78.8800,1.799953
place1778,VPWR,li1,196.4200,40.8000,1.799953
place1789,VPWR,li1,99.8200,78.8800,1.799937
place1409,VPWR,li1,248.4000,73.4400,1.799984
place1408,VPWR,li1,258.5200,84.3200,1.799960
place1407,VPWR,li1,240.5800,78.8800,1.799967
place1406,VPWR,li1,241.0400,78.8800,1.799967
place1389,VPWR,li1,284.2800,89.7600,1.799916
place1875,VPWR,li1,78.6600,51.6800,1.799915
place1876,VPWR,li1,15.1800,46.2400,1.799937
place1405,VPWR,li1,203.3200,84.3200,1.799962
place1404,VPWR,li1,217.1200,68.0000,1.799979
place1879,VPWR,li1,41.8600,62.5600,1.799942
place1403,VPWR,li1,189.5200,78.8800,1.799968
place1256,VPWR,li1,249.3200,252.9600,1.799920
place1402,VPWR,li1,157.3200,73.4400,1.799960
place1258,VPWR,li1,40.0200,258.4000,1.799929
place1337,VPWR,li1,243.5700,285.6000,1.799882
place1771,VPWR,li1,76.3600,116.9600,1.799937
place1773,VPWR,li1,196.8800,171.3600,1.799909
place1779,VPWR,li1,200.1000,46.2400,1.799925
place1259,VPWR,li1,84.1800,225.7600,1.799799
place1251,VPWR,li1,97.9800,209.4400,1.799786
place1343,VPWR,li1,46.9200,285.6000,1.799857
place1780,VPWR,li1,191.8200,51.6800,1.799953
place1622,VPWR,li1,113.6200,187.6800,1.799776
place1620,VPWR,li1,197.8000,242.0800,1.799897
place1621,VPWR,li1,116.8400,198.5600,1.799838
place1234,VPWR,li1,187.2200,209.4400,1.799911
place1232,VPWR,li1,85.5600,280.1600,1.799903
place1341,VPWR,li1,81.4200,198.5600,1.799735
place1623,VPWR,li1,100.2800,198.5600,1.799853
place1626,VPWR,li1,96.6000,144.1600,1.799965
place1627,VPWR,li1,50.3700,95.2000,1.799940
place1628,VPWR,li1,163.3000,95.2000,1.799986
place1227,VPWR,li1,88.3200,242.0800,1.799824
place1298,VPWR,li1,213.9000,73.4400,1.799984
place1229,VPWR,li1,194.1200,225.7600,1.799853
place1342,VPWR,li1,41.4000,242.0800,1.799929
place1630,VPWR,li1,186.7600,95.2000,1.799985
place2012,VPWR,li1,217.1200,165.9200,1.799959
place1388,VPWR,li1,89.7000,127.8400,1.799951
place1690,VPWR,li1,158.7000,19.0400,1.799964
place1688,VPWR,li1,90.1600,57.1200,1.799925
place1083,VPWR,li1,274.3900,176.8000,1.799959
place1424,VPWR,li1,149.0400,160.4800,1.799945
place1691,VPWR,li1,76.3600,24.4800,1.799949
place1692,VPWR,li1,68.0800,84.3200,1.799958
place1426,VPWR,li1,268.1800,149.6000,1.799951
place1447,VPWR,li1,135.7000,176.8000,1.799897
place1701,VPWR,li1,177.5600,182.2400,1.799886
place1687,VPWR,li1,49.6800,100.6400,1.799951
place1694,VPWR,li1,85.5600,73.4400,1.799909
place1696,VPWR,li1,92.9200,68.0000,1.799952
place1082,VPWR,li1,278.7600,204.0000,1.799946
place1391,VPWR,li1,262.6600,84.3200,1.799957
place1682,VPWR,li1,162.8400,127.8400,1.799959
place1658,VPWR,li1,85.5600,122.4000,1.799927
place1393,VPWR,li1,149.9600,198.5600,1.799847
place1683,VPWR,li1,248.4000,133.2800,1.799946
place1657,VPWR,li1,59.3400,106.0800,1.799952
place1395,VPWR,li1,84.6400,193.1200,1.799841
place1684,VPWR,li1,216.2000,127.8400,1.799940
place1667,VPWR,li1,216.2000,133.2800,1.799931
place1397,VPWR,li1,92.0000,193.1200,1.799837
place1825,VPWR,li1,85.1000,35.3600,1.799927
place1680,VPWR,li1,59.3400,122.4000,1.799942
place1668,VPWR,li1,126.9600,133.2800,1.799968
place1416,VPWR,li1,181.2400,116.9600,1.799955
place1401,VPWR,li1,146.7400,73.4400,1.799952
place1454,VPWR,li1,200.5600,155.0400,1.799980
place1419,VPWR,li1,102.5800,116.9600,1.799922
place1390,VPWR,li1,277.8400,78.8800,1.799987
place1392,VPWR,li1,177.5600,78.8800,1.799957
place1385,VPWR,li1,138.0000,133.2800,1.799967
place1384,VPWR,li1,116.8400,193.1200,1.799829
place1425,VPWR,li1,274.1600,198.5600,1.799926
place1383,VPWR,li1,279.2200,100.6400,1.799959
place1381,VPWR,li1,281.9800,122.4000,1.799983
place1380,VPWR,li1,277.3800,193.1200,1.799912
place1386,VPWR,li1,217.1200,138.7200,1.799975
place1379,VPWR,li1,277.3800,144.1600,1.799960
place1378,VPWR,li1,246.5600,78.8800,1.799972
place1377,VPWR,li1,210.6800,78.8800,1.799975
place1428,VPWR,li1,109.9400,160.4800,1.799972
place1376,VPWR,li1,205.6200,84.3200,1.799962
place1375,VPWR,li1,212.0600,73.4400,1.799982
place1374,VPWR,li1,200.1000,78.8800,1.799972
place1373,VPWR,li1,161.4600,73.4400,1.799960
place1372,VPWR,li1,140.3000,73.4400,1.799951
place1371,VPWR,li1,145.3600,78.8800,1.799960
place1370,VPWR,li1,117.3000,89.7600,1.799974
place1369,VPWR,li1,122.3600,84.3200,1.799926
place1429,VPWR,li1,79.1200,187.6800,1.799873
place1368,VPWR,li1,97.0600,106.0800,1.799967
place1366,VPWR,li1,87.8600,171.3600,1.799936
place1365,VPWR,li1,90.1600,193.1200,1.799833
place1364,VPWR,li1,97.9800,193.1200,1.799864
place1362,VPWR,li1,99.3600,187.6800,1.799841
place1361,VPWR,li1,107.6400,78.8800,1.799941
place1363,VPWR,li1,98.6700,204.0000,1.799833
place1360,VPWR,li1,285.2000,111.5200,1.799976
place1430,VPWR,li1,83.4900,165.9200,1.799962
place1478,VPWR,li1,277.3800,149.6000,1.799963
place1314,VPWR,li1,282.2100,89.7600,1.799916
place1540,VPWR,li1,234.6000,57.1200,1.799897
place1263,VPWR,li1,125.3500,176.8000,1.799907
place1350,VPWR,li1,215.2800,73.4400,1.799985
place1297,VPWR,li1,285.2000,165.9200,1.799910
place1320,VPWR,li1,148.5800,269.2800,1.799855
place1458,VPWR,li1,220.8000,165.9200,1.799962
place1715,VPWR,li1,94.3000,111.5200,1.799917
place1557,VPWR,li1,58.4200,138.7200,1.799961
place1784,VPWR,li1,77.7400,29.9200,1.799936
place1549,VPWR,li1,77.5100,138.7200,1.799965
place1828,VPWR,li1,90.6200,46.2400,1.799962
place1312,VPWR,li1,133.4000,24.4800,1.799942
place1348,VPWR,li1,243.8000,78.8800,1.799969
place1299,VPWR,li1,116.8400,78.8800,1.799953
place1300,VPWR,li1,87.4000,165.9200,1.799958
place1351,VPWR,li1,159.1600,73.4400,1.799965
place1321,VPWR,li1,187.6800,269.2800,1.799889
place1543,VPWR,li1,80.9600,133.2800,1.799909
place1526,VPWR,li1,264.9600,138.7200,1.799947
place1309,VPWR,li1,135.2400,220.3200,1.799932
place1358,VPWR,li1,102.1200,176.8000,1.799928
place1475,VPWR,li1,259.9000,62.5600,1.799883
place1339,VPWR,li1,131.1000,269.2800,1.799882
place1340,VPWR,li1,113.1600,231.2000,1.799825
place1481,VPWR,li1,20.7000,231.2000,1.799946
place1325,VPWR,li1,138.0000,269.2800,1.799850
place1541,VPWR,li1,281.5200,57.1200,1.799941
place1356,VPWR,li1,104.8800,187.6800,1.799809
place1265,VPWR,li1,37.2600,269.2800,1.799883
place1313,VPWR,li1,136.1600,29.9200,1.799929
place1315,VPWR,li1,30.3600,220.3200,1.799923
place1266,VPWR,li1,62.1000,274.7200,1.799909
place1253,VPWR,li1,280.1400,149.6000,1.799971
place1542,VPWR,li1,251.6200,78.8800,1.799980
place1302,VPWR,li1,171.5800,225.7600,1.799847
place1310,VPWR,li1,107.1800,198.5600,1.799819
place1316,VPWR,li1,69.0000,209.4400,1.799881
place1311,VPWR,li1,98.2100,133.2800,1.799939
place1349,VPWR,li1,266.3400,73.4400,1.799988
place1352,VPWR,li1,172.0400,73.4400,1.799954
place1353,VPWR,li1,116.8400,78.8800,1.799953
place1322,VPWR,li1,171.5800,269.2800,1.799838
place1318,VPWR,li1,56.1200,285.6000,1.799849
place1398,VPWR,li1,80.2700,144.1600,1.799953
place1459,VPWR,li1,254.8400,89.7600,1.799924
place1474,VPWR,li1,241.5000,57.1200,1.799893
place1228,VPWR,li1,184.9200,269.2800,1.799877
place1554,VPWR,li1,56.1200,187.6800,1.799923
place1485,VPWR,li1,89.4700,176.8000,1.799907
place1832,VPWR,li1,38.6400,155.0400,1.799975
place1785,VPWR,li1,63.9400,35.3600,1.799946
place1556,VPWR,li1,74.5200,155.0400,1.799938
place1487,VPWR,li1,76.3600,187.6800,1.799891
place1552,VPWR,li1,71.3000,182.2400,1.799944
place1497,VPWR,li1,114.0800,138.7200,1.799963
place1427,VPWR,li1,245.1800,89.7600,1.799954
place1326,VPWR,li1,138.0000,236.6400,1.799878
place1354,VPWR,li1,101.6600,78.8800,1.799938
place1528,VPWR,li1,273.7000,133.2800,1.799952
place1301,VPWR,li1,99.8200,231.2000,1.799874
place1303,VPWR,li1,99.8200,220.3200,1.799927
place1317,VPWR,li1,45.5400,280.1600,1.799876
place1387,VPWR,li1,185.3800,127.8400,1.799955
place1327,VPWR,li1,191.5900,204.0000,1.799882
place1255,VPWR,li1,90.6200,155.0400,1.799913
place1254,VPWR,li1,120.5200,78.8800,1.799957
place1562,VPWR,li1,94.7600,160.4800,1.799966
place1233,VPWR,li1,140.7600,285.6000,1.799942
place1304,VPWR,li1,86.9400,193.1200,1.799831
place1271,VPWR,li1,198.7200,242.0800,1.799888
place1319,VPWR,li1,70.8400,225.7600,1.799882
place1308,VPWR,li1,197.3400,263.8400,1.799911
place1323,VPWR,li1,244.7200,280.1600,1.799888
place1455,VPWR,li1,218.0400,84.3200,1.799973
place1538,VPWR,li1,243.3400,57.1200,1.799897
place1346,VPWR,li1,277.3800,176.8000,1.799964
place1307,VPWR,li1,94.7600,214.8800,1.799862
place1338,VPWR,li1,239.8900,274.7200,1.799800
place1344,VPWR,li1,88.3200,274.7200,1.799857
place1355,VPWR,li1,89.7000,171.3600,1.799938
place1357,VPWR,li1,86.0200,160.4800,1.799960
place1359,VPWR,li1,286.1200,149.6000,1.799968
place1923,VPWR,li1,68.5400,57.1200,1.799940
place1924,VPWR,li1,66.2400,57.1200,1.799934
place1787,VPWR,li1,52.9000,95.2000,1.799939
place1788,VPWR,li1,274.1600,144.1600,1.799950
place1553,VPWR,li1,20.2400,187.6800,1.799959
place1558,VPWR,li1,82.3400,149.6000,1.799956
place1482,VPWR,li1,40.4800,231.2000,1.799948
place1676,VPWR,li1,188.1400,111.5200,1.799963
place1675,VPWR,li1,250.2400,133.2800,1.799954
place1280,VPWR,li1,46.0000,198.5600,1.799865
place1281,VPWR,li1,23.4600,263.8400,1.799825
place1525,VPWR,li1,261.7400,127.8400,1.799962
place1673,VPWR,li1,56.1200,122.4000,1.799941
place1524,VPWR,li1,264.5000,127.8400,1.799964
place1674,VPWR,li1,63.7100,116.9600,1.799956
place1523,VPWR,li1,269.5600,127.8400,1.799968
place1282,VPWR,li1,44.6200,225.7600,1.799908
place1469,VPWR,li1,263.1200,122.4000,1.799975
place1468,VPWR,li1,267.7200,111.5200,1.799969
place1473,VPWR,li1,95.6800,62.5600,1.799920
place1467,VPWR,li1,284.7400,106.0800,1.799973
place1464,VPWR,li1,268.6400,144.1600,1.799948
place1284,VPWR,li1,148.5800,280.1600,1.799861
place1669,VPWR,li1,126.0400,122.4000,1.799962
place1670,VPWR,li1,67.1600,133.2800,1.799938
place1187,VPWR,li1,97.0600,214.8800,1.799883
place2069,VPWR,li1,262.2000,176.8000,1.799944
place2068,VPWR,li1,262.2000,46.2400,1.799904
place2067,VPWR,li1,243.3400,51.6800,1.799931
place2066,VPWR,li1,202.8600,57.1200,1.799921
place2065,VPWR,li1,184.0000,40.8000,1.799954
place1188,VPWR,li1,130.6400,209.4400,1.799944
place2064,VPWR,li1,132.9400,40.8000,1.799965
place1527,VPWR,li1,261.2800,133.2800,1.799939
place2063,VPWR,li1,149.9600,46.2400,1.799941
place1666,VPWR,li1,219.8800,144.1600,1.799976
place2062,VPWR,li1,139.8400,29.9200,1.799930
place1522,VPWR,li1,258.5200,160.4800,1.799887
place1671,VPWR,li1,53.5900,89.7600,1.799937
place1520,VPWR,li1,264.9600,176.8000,1.799946
place1189,VPWR,li1,122.8200,269.2800,1.799852
place1442,VPWR,li1,120.5200,122.4000,1.799957
place1441,VPWR,li1,132.9400,84.3200,1.799957
place1440,VPWR,li1,99.8200,84.3200,1.799958
place1439,VPWR,li1,93.8400,46.2400,1.799964
place1438,VPWR,li1,97.0600,182.2400,1.799882
place1190,VPWR,li1,212.0600,269.2800,1.799931
place2061,VPWR,li1,100.2800,19.0400,1.799967
place1665,VPWR,li1,184.0000,127.8400,1.799955
place2060,VPWR,li1,140.7600,35.3600,1.799945
place2059,VPWR,li1,184.9200,40.8000,1.799954
place1716,VPWR,li1,108.5600,100.6400,1.799968
place2058,VPWR,li1,196.8800,46.2400,1.799929
place2057,VPWR,li1,203.7800,46.2400,1.799921
place1237,VPWR,li1,169.7400,220.3200,1.799925
place2056,VPWR,li1,235.5200,51.6800,1.799927
place2055,VPWR,li1,212.0600,40.8000,1.799949
place2054,VPWR,li1,202.4000,29.9200,1.799943
place2053,VPWR,li1,214.8200,35.3600,1.799937
place2052,VPWR,li1,264.9600,40.8000,1.799953
place2051,VPWR,li1,270.9400,40.8000,1.799956
place2050,VPWR,li1,264.5000,29.9200,1.799967
place1235,VPWR,li1,117.7600,274.7200,1.799833
place2049,VPWR,li1,261.2800,35.3600,1.799955
